doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1007/978-3-642-17819-1_38,A multi-faceted provenance solution for science on the web,Provenance and Annotation of Data and Processes,2010,Conference Paper,"To support the interface between scientific research and the wider public policy agenda it is essential to make the provenance of research processes and artefacts more transparent and subject to scrutiny. We outline the requirements for a multi-faceted approach to provenance and present a Web-based virtual research environment (ourSpaces) to demonstrate how research artefacts, projects, geographical locations and online communications can be linked in order to facilitate collaborative research. © 2010 Springer-Verlag Berlin Heidelberg.","collaboration, provenance, virtual research environments",0,0,1,1
10.1007/978-3-642-22285-6_26,A concept of a virtual research environment for long-term ecological projects with free and open source software,Environmental Software Systems. Frameworks of eEnvironment,2011,Conference Paper,"The management of data and data resources created by different research activities are heavily influenced by various research philosophies and sampling strategies. Within long-term environmental research (LTER) projects data on flows of individuals, chemical substances and other biotic and abiotic materials are collected by different project partners and institutions. This leads not only to different data bases, but also to incomparable data sets. Therefore, a virtual research environment (VRE) for research projects concerning environmental management should be worked out. The facilities of data sharing, interactive data collaboration and data storage as well as the communication within a project team by metadata are in the focus of a VRE which have to be optimised by WEB 2.0 and other collaboration tools. From this background the FOSS application ""GeoNetwork - Opensource"" (GNOS) is aimed to be used as a central component for data management in a VRE. © 2011 IFIP International Federation for Information Processing.","data management, Long-term ecological research, software tools, virtual research environments",0,0,1,1
10.1007/978-3-642-24469-8_12,An approach to virtual research environment user interfaces dynamic construction,Lecture Notes in Computer Science ,2011,Conference Paper,"Virtual Research Environments are internet-based working environments tailored to serve needs of diverse and evolving user communities. These environments are oriented to promote new ways of dealing with modern research tasks. Their realization requires user interfaces that are dynamically built to provide their clients with organised views on the data and services aggregated to meet specific community needs. This paper presents an approach to the problem of Virtual Research Environment user interfaces dynamic construction. This approach is characterized by user interfaces built through a component-oriented strategy and an heuristic for user interface constituents arrangement on the screen. The implementation and exploitation of the proposed approach in the context of the D4Science-II, EU funded project is discussed as well as future plans are presented. © 2011 Springer-Verlag.","virtual research environments, User interfaces. Dynamic construction, D4Science-II Project, Heuristic, Realization (linguistics), computer science, user interfaces, User modeling, The Internet, business.industry, business, User interface design, human-computer interaction, Context (language use), virtual research environments",0,0,1,1
10.1007/978-3-642-34222-6_15,DEMO: OurSpaces - A provenance enabled virtual research environment,Lecture Notes in Computer Science ,2012,Conference Paper,"In this demo we present ourSpaces, a Virtual Research Environment designed to support inter-disciplinary research teams. This system has been developed to facilitate collaboration and interaction between researchers by enabling users to create, visualise and manage the provenance of research artefacts and processes. © 2012 Springer-Verlag.","e-research, provenance, virtual research environments",0,0,1,1
10.1007/978-3-642-35173-0_4,OurSpaces - Design and deployment of a semantic virtual research environment,Lecture Notes in Computer Science ,2012,Conference Paper,"In this paper we discuss our experience with the design, development and deployment of the ourSpaces Virtual Research Environment. ourSpaces makes use of Semantic Web technologies to create a platform to support multi-disciplinary research groups. This paper introduces the main semantic components of the system: a framework to capture the provenance of the research process, a collection of services to create and visualise metadata and a policy reasoning service. We also describe different approaches to support interaction between users and metadata within the VRE. We discuss the lessons learnt during the deployment process with three case study groups. Finally, we present our conclusions and future directions for exploration in terms of developing ourSpaces further. © 2012 Springer-Verlag Berlin Heidelberg.","NLG, Policies, provenance, virtual research environments",0,0,1,1
10.1007/978-3-642-39640-3_27,Development of an endocrine genomics virtual research environment for australia: Building on success,Lecture Notes in Computer Science ,2013,Conference Paper,"The $47m Australian National eResearch Collaboration Tools and Resources (NeCTAR - www.nectar.org.au) project has recently funded an initiative to establish an Australia-wide endocrine genomics virtual laboratory (endoVL - www.endovl.org.au) covering a range of disorders including type-1, type-2 diabetes, rare diabetes-related disorders, obesity/thyroid disorders, neuroendocrine/adrenal tumours, bone disorders and disorders of sex development. This virtual laboratory will establish a range of targeted databases, clinical registries and support a range of genetically targeted clinical trials leveraging a body of international projects and experiences garnered over many years through a range of EU and MRC funded initiatives. This paper focuses on the plans for endoVL and especially, the systems it leverages in supporting large-scale clinical, collaborative environments. © 2013 Springer-Verlag Berlin Heidelberg.","endocrine disorders, security, virtual research environments",0,1,1,2
10.1007/978-94-007-5125-5_4,Application of the research environment e-kinematix in mechanism development,Mechanisms and Machine Science,2012,Conference Paper,"Research and development (R&D) projects require a structured approach for the creation of sound results. Particularly, complex problems benefit from information and data management and clear organizational structures to increase process efficiency. With the creation of a virtual research environment to organize, enhance, link and publish data, the cooperation between project partners, documentation and re-use of research and development results are supported. The aim of the e-Kinematix Project has been the creation of such a virtual research environment for the research and development of mechanisms. © Springer Science+Business Media Dordrecht 2012.","Interactive design, R&D process, Web based support tools",0,0,1,1
10.1007/s00799-014-0127-x,Evaluating a digital humanities research environment: the CULTURA approach,International Journal on Digital Libraries,2014,Article,"Digital humanities initiatives play an important role in making cultural heritage collections accessible to the global community of researchers and general public for the first time. Further work is needed to provide useful and usable tools to support users in working with those digital contents in virtual environments. The CULTURA project has developed a corpus agnostic research environment integrating innovative services that guide, assist and empower a broad spectrum of users in their interaction with cultural artefacts. This article presents (1) the CULTURA system and services and the two collections that have been used for testing and deploying the digital humanities research environment, and (2) an evaluation methodology and formative evaluation study with apprentice researchers. An evaluation model was developed which has served as a common ground for systematic evaluations of the CULTURA environment with user communities around the two test bed collections. The evaluation method has proven to be suitable for accommodating different evaluation strategies and allows meaningful consolidation of evaluation results. The evaluation outcomes indicate a positive perception of CULTURA. A range of useful suggestions for future improvement has been collected and fed back into the development of the next release of the research environment. © 2014, Springer-Verlag Berlin Heidelberg.","Cultural heritage, digital humanities, evaluation, virtual research environments",0,0,1,1
10.1007/s10606-011-9137-z,Agile project management: A case study of a Virtual Research Environment development project,Computer Supported Cooperative Work,2011,Article,"In this paper we use a case study of a project to create a Web 2.0-based, Virtual Research Environment (VRE) for researchers to share digital resources in order to reflect on the principles and practices for embedding eResearch applications within user communities. In particular, we focus on the software development methodologies and project management techniques adopted by the project team in order to ensure that the project remained responsive to changing user requirements without compromising their capacity to keep the project 'on track', i.e. meeting the goals declared in the project proposal within budget and on time. Drawing on ethnographic fieldwork, we describe how the project team, whose members are distributed across multiple sites (and often mobile), exploit a repertoire of coordination mechanisms, communication modes and tools, artefacts and structuring devices as they seek to establish the orderly running of the project while following an agile, user-centred development approach. © Springer 2011.","Agile software project management, e-research, User engagement, virtual research environments, web2.0",0,0,1,1
10.1007/s10723-016-9375-x,Beyond a Disease Registry: An Integrated Virtual Environment for Adrenal Cancer Research,Journal of Grid Computing,2016,Article,"Many biomedical research collaborations are focused on the establishment of web-based databases that capture phenotypic and in some cases genotypic information, targeted to specific diseases – so called disease registries. Such resources are often used for clinical matchmaking and allow information on patients and patient disorders to be shared by clinicians with wider biomedical research communities outside of a given hospital setting, and potentially with patients and/or patient advisory groups. Whilst addressing aspects of clinical collaborations through making targeted biomedical data accessible - such registries are really only a starting point for what can be achieved to support research collaborations. In particular, registries should ideally be augmented with a portfolio of additional service offerings that facilitate secure research collaborations: bio-banking and bio-sample data tracking capabilities; support for feasibility analysis on clinical trials and studies; offer seamless data transfer to/from clinical trials; provide search and analytical capabilities in a user-driven research environment. Such a feature rich, Internet-based virtual research environment (VRE) has been established as part of the European Union funded ENS@T-CANCER (http://www.ensat-canser.eu) project that has a particular focus on supporting research into four primary types of adrenal tumors. This paper provides an overview of the ENS@T-CANCER VRE, outlining its core capabilities and how it has galvanized previously and largely fragmented, country-specific database and registry efforts. To illustrate the utility of the ENS@T-CANCER VRE for clinical trials we focus on the full 4-phase, international, multi-centre Prospective Monoamine Tumor (PMT) clinical trial and its utilisation of capabilities provided by the VRE. © 2016, Springer Science+Business Media Dordrecht.","Adrenal cancer, Disease registry, virtual research environments",0,0,1,1
10.1007/s10980-014-0122-z,ESLab application to a boreal watershed in southern Finland: preparing for a virtual research environment of ecosystem services,Landscape Ecology,2015,Article,"We report on preparatory work to develop a virtual laboratory for ecosystem services, ESLab, and demonstrate its pilot application in southern Finland. The themes included in the pilot are related to biodiversity conservation, climate mitigation and eutrophication mitigation. ESLab is a research environment for ecosystem services (ES), which considers ES indicators at different landscape scales: habitats, catchments and municipalities and shares the results by a service that utilizes machine readable interfaces. The study area of the pilot application is situated in the boreal region of southern Finland and covers 14 municipalities and ten catchments including forested, agricultural and nature conservation areas. We present case studies including: present carbon budgets of natural ecosystems; future carbon budgets with and without the removal of harvest residues for bioenergy production; and total phosphorus and nitrogen future loads under climate and agricultural yield and price scenarios. The ESLab allows researchers to present and share the results as visual maps, statistics and graphs. Our further aim is to provide a toolbox of easily accessible virtual services for ES researchers, to illustrate the comprehensive societal consequences of multiple decisions (e.g. concerning land use, fertilisation or harvesting) in a changing environment (climate, deposition). © 2014, Springer Science+Business Media Dordrecht.","Agriculture, biodiversity, Carbon budget, Eutrophication, Forestry, GIS",0,1,1,2
10.1007/s11182-016-0800-1,From Atmospheric Gas Spectroscopy to Climatological Problems,Russian Physics Journal,2016,Article,"Readers are offered a brief review of sample results obtained from spectroscopic investigations begun in Laboratory of Spectroscopy of V. D. Kuznetsov Siberian Physical-Technical Institute at Tomsk State University as early as the 1930s. Specifically, we present findings of theoretical studies of relevance to a description of the light absorption in atmospheric windows and hence to solutions of global climate problems associated with the processes involving frequencies lying far from line centers. In the course of years, a large amount of spectroscopic data has been accumulated, which led to rapid development of information-computational systems to be discussed in the present work. Not only are the considered systems capable of making computations according to preset algorithms, but they can also provide answers relating to the completeness and comparison of the data collected in the system, taking into account the structure of the subject domain in question. A prototype of a computational-information infrastructure (virtual research environment) supporting climate studies is proposed. © 2016, Springer Science+Business Media New York.","atmospheric gas spectroscopy, information-computational systems, radiation balance, spectral line wings, virtual research environments",0,0,1,1
10.1007/s12145-017-0305-7,The MED-SUV virtual research environment for enabling the GEO Geohazard supersites in Italy,Earth Science Informatics,2017,Article,"This paper presents the Virtual Research Environment (VRE) enabling two European GEO Geohazard Supersites in Italy. According to GEO (Group on Earth Observation) vision, Geohazard Supersites provide access to spaceborne and in-situ geophysical data and models for selected sites prone to natural hazards –noticeably, earthquakes and volcano eruptions. The VRE was implemented in the framework of the Mediterranean Supersite Volcanoes (MED-SUV) project, funded by the European Commission. MED-SUV realized one of the European supersite demonstrators covering the two Permanent Supersites selected in Italy: Mt. Etna and Campi Flegrei/Vesuvius. The MED-SUV VRE provides advanced services for heterogeneous data and information management and sharing. MED-SUV started identifying the main supersite requirements including: the interoperability with existing data/information supply systems, the support of policy-based access control, the access to processing capabilities provided by external platforms, the management resources for publishing and sharing new products, the integration with significant global systems such as GEOSS and EPOS. MED-SUV adopted a System of Systems (SoS) approach to address interoperability with the identified heterogeneous systems supplying data and information. The SoS approach is based on a brokering architecture, where a specialized component (i.e the MED-SUV Broker: MSB) connects the existing and next-coming data sources leaving them autonomous. MSB carries out all the necessary mediation and harmonization tasks exposing standard interfaces enabling the interconnection with external systems like GEOSS and EPOS. In addition, MSB is accessible via a JavaScript library implementing Web APIs to facilitate the development of Web and mobile applications. © 2017, Springer-Verlag Berlin Heidelberg.","Data systems, Distributed information systems, GEOSS, middleware, System of systems, virtual research environments",0,0,1,1
10.1016/j.cmpb.2015.11.001,Resolving complex research data management issues in biomedical laboratories: Qualitative study of an industry-academia collaboration,Computer Methods and Programs in Biomedicine,2016,Article,"This paper describes a distributed collaborative effort between industry and academia to systematize data management in an academic biomedical laboratory. Heterogeneous and voluminous nature of research data created in biomedical laboratories make information management difficult and research unproductive. One such collaborative effort was evaluated over a period of four years using data collection methods including ethnographic observations, semi-structured interviews, web-based surveys, progress reports, conference call summaries, and face-to-face group discussions. Data were analyzed using qualitative methods of data analysis to (1) characterize specific problems faced by biomedical researchers with traditional information management practices, (2) identify intervention areas to introduce a new research information management system called Labmatrix, and finally to (3) evaluate and delineate important general collaboration (intervention) characteristics that can optimize outcomes of an implementation process in biomedical laboratories. Results emphasize the importance of end user perseverance, human-centric interoperability evaluation, and demonstration of return on investment of effort and time of laboratory members and industry personnel for success of implementation process. In addition, there is an intrinsic learning component associated with the implementation process of an information management system. Technology transfer experience in a complex environment such as the biomedical laboratory can be eased with use of information systems that support human and cognitive interoperability. Such informatics features can also contribute to successful collaboration and hopefully to scientific productivity. © 2015 Elsevier Ireland Ltd.","Biomedical laboratory, Cognition, Industry-academia collaboration, Informatics implementation, information management, virtual research environments",0,0,1,1
10.1016/j.foodcont.2020.107623,Global Food-source Identifier (GFI): Collaborative virtual research environment and shared data catalogue for the foodborne outbreak investigation international community,Food Control,2021,Article,"The source of a foodborne disease outbreak (FBO) is often difficult to identify, especially in the early phase where interventions would be most efficient. In addition, data on FBOs are mostly scattered in different formats either in national databases and reports or within pathogen-specific or regional reporting networks, both of which are often only accessible to a selected number of individuals. Here, we developed an international, open, shared and searchable data catalogue of past FBOs – the Global Food-source Identifier (GFI). GFI was developed with two objectives: a) to create a collaborative online community of FBO investigators, encouraging the international sharing of data in a harmonized, detailed and comparable manner and b) to support foodborne outbreak investigation worldwide by providing access to detailed records of past outbreaks, which can convey valuable insight into potential ‘risk foods’ of a detected pathogen. GFI is hosted within a Virtual Research Environment (VRE), which offers additional features to facilitate the collaboration between the outbreak investigators. These features allow document exchange, communication and data visualization and analysis between the VRE members. Based on scientific literature on foodborne outbreaks and discussions within a working group, we selected a total of 46 attributes characterising the outbreak records to be included in the catalogue, aggregated under the four overarching categories causative agent, epidata, food source and report details. Detailed descriptions of the attributes in the catalogue and instructions for harmonized data reporting are available on a wiki page in the VRE. At the time of writing and public launch of GFI, the data catalogue was populated with records of 102 FBOs occurred in Denmark over a period of 12 years (2005–2016) and covering the most frequent pathogens and a broad range of typing methods. The VRE features that enable data analysis, document sharing and communication between members were applied for the graphical representation of the records available in GFI, and for the sharing of results and script files within the VRE. The descriptive analysis included the relationship between the most frequent causative agents and outbreak food sources. Such results can support a risk-based food sampling strategy in the very beginning of a foodborne outbreak investigation. The Global Food-source Identifier is a data catalogue specifically designed to host an international collection of FBO records reported in a detailed and harmonized manner. It is implemented in a virtual research environment that offers key features to facilitate and enhance the global collaboration and data sharing among FBO investigators. Once in active use by the international food safety community, we envisage that GFI will contribute to the success of FBO investigations worldwide. © 2020 The Authors","data sharing, Food source, Foodborne outbreak investigation, Harmonization, Microbial typing, virtual research environments",0,0,1,1
10.1016/j.future.2011.07.004,Building an ecoinformatics platform to support climate change adaptation in Victoria,Future Generation Computer Systems,2013,Conference Paper,"Our research is focused on developing an ecoinformatics platform to support climate change adaptation in Victoria. A multi-disciplinary, cross-organisational approach was taken in developing a platform of collaboration to support the understanding of climate change impact and the formulation of adaptation strategies. The platform comprises a number of components including: (i) a metadata discovery tool to support modelling, (ii) a workflow framework for connecting climate change models, (iii) geographical visualisation tools for communicating landscape and farm impacts, (iv) a landscape object library for storing and sharing digital objects, (v) a landscape constructor tool to support participatory decision-making, and (vi) an online collaboration space for supporting multi-disciplinary research and cross-organisational collaboration. In this paper we present the platform as it has been developed to support collaborative research and to inform stakeholders of the likely impacts of climate change in southwest Victoria, Australia. We discuss some of the drivers for research in developing the ecoinformatics platform and its components. We conclude by identifying some future research directions in better connecting researchers and communicating scientific outcomes in the context of climate change impact and adaptation. © 2012 Elsevier B.V. All rights reserved.","climate change, e-science, Geographical visualisation, Models, virtual research environments, workflows",0,0,1,1
10.1016/j.future.2012.03.015,Towards a virtual research environment for language and literature researchers,Future Generation Computer Systems,2013,Conference Paper,"Language and literature researchers often use a variety of data resources in order to conduct their day-to-day research. Such resources include dictionaries, thesauri, corpora, images, audio and video collections. These resources are typically distributed, and comprise non-interoperable repositories of data that are often licence protected. In this context, researchers typically conduct their research through direct access to individual web-based resources. This form of research is non-scalable, time consuming and often frustrating to the researchers. The JISC funded project Enhancing Repositories for Language and Literature Researchers (ENROLLER, http://www.gla.ac.uk/ enroller/) aims to address this by provision of an interactive, research infrastructure providing seamless access to a range of major language and literature repositories. This paper describes this infrastructure and the services that have been developed to overcome the issues in access and use of digital resources in humanities. In particular, we describe how high performance computing facilities including the UK e-Science National Grid Service (NGS, http://www.ngs.ac.uk) have been exploited to support advanced, bulk search capabilities, implemented using Google's MapReduce algorithm. We also describe our experiences in the use of the resource brokering Workload Management System (WMS) and the Virtual Organization Membership Service (VOMS) solutions in this space. Finally we outline the experiences from the arts and humanities community on the usage of this infrastructure. © 2012 Elsevier B.V. All rights reserved.","ENROLLER, grid, HPC, humanities, Language and literature, MapReduce",0,0,1,1
10.1016/j.future.2018.10.035,The gCube system: Delivering Virtual Research Environments as-a-Service,Future Generation Computer Systems,2019,Article,"Important changes have characterised research and knowledge production in recent decades. These changes are associated with developments in information technologies and infrastructures. The processes characterising research and knowledge production are changing through the digitalisation of science, the virtualisation of research communities and networks, the offering of underlying systems and services by infrastructures. This paper gives an overview of gCube, a software system promoting elastic and seamless access to research assets (data, services, computing) across the boundaries of institutions, disciplines and providers to favour collaboration-oriented research tasks. gCube's technology is primarily conceived to enable Hybrid Data Infrastructures facilitating the dynamic definition and operation of Virtual Research Environments. To this end, it offers a comprehensive set of data management commodities on various types of data and a rich array of “mediators” to interface well-established Infrastructures and Information Systems from various domains. Its effectiveness has been proved by operating the D4Science.org infrastructure and serving concrete, multidisciplinary, challenging, and large scale scenarios. © 2018 Elsevier B.V.","science gateways, social networking, virtual research environments",1,0,1,2
10.1016/j.future.2018.12.026,"The global impact of science gateways, virtual research environments and virtual laboratories",Future Generation Computer Systems,2019,Article,"Science gateways, virtual laboratories and virtual research environments are all terms used to refer to community-developed digital environments that are designed to meet a set of needs for a research community. Specifically, they refer to integrated access to research community resources including software, data, collaboration tools, workflows, instrumentation and high-performance computing, usually via Web and mobile applications. Science gateways, virtual laboratories and virtual research environments are enabling significant contributions to many research domains, facilitating more efficient, open, reproducible research in bold new ways. This paper explores the global impact achieved by the sum effects of these programs in increasing research impact, demonstrates their value in the broader digital landscape and discusses future opportunities. This is evidenced through examination of national and international programs in this field. © 2019 Elsevier B.V.","cyberinfrastructures, e-infrastructures, open science, science gateways, virtual laboratories, virtual research environments",1,1,1,3
10.1016/j.future.2019.05.063,Enacting open science by D4Science,Future Generation Computer Systems,2019,Article,"The open science movement is promising to revolutionise the way science is conducted with the goal to make it more fair, solid and democratic. This revolution is destined to remain just a wish if it is not supported by changes in culture and practices as well as in enabling technologies. This paper describes the D4Science offerings to enact open science-friendly Virtual Research Environments. In particular, the paper describes how complete solutions suitable for realising open science practices can be achieved by integrating a social networking collaborative environment with a shared workspace, an open data analytics platform, and a catalogue enabling to effectively find, access and reuse every research artefact. © 2019 Elsevier B.V.","Analytics, D4Science, gCube, open science, Publishing, social networking",0,0,1,1
10.1016/j.jasrep.2015.11.005,"Airborne LiDAR acquisition, post-processing and accuracy-checking for a 3D WebGIS of Copan, Honduras",Journal of Archaeological Science: Reports,2016,Article,"Archaeological projects increasingly collect airborne LiDAR data to use as a remote sensing tool for survey and analysis. Publication possibilities for LiDAR datasets, however, are limited due to the large size and often proprietary nature of the data. Fortunately, web-based, geographic information systems (WebGIS) that can securely manage temporal and spatial data hold great promise as virtual research environments for working with and publishing LiDAR data. To test this and to obtain new data for archaeological research, in 2013, the MayaArch3D Project (www.mayaarch3d.org) collected LiDAR data for the archaeological site of Copan, Honduras. Results include: 1) more accurate archaeological maps, 2) identification of unrecorded archaeological features, 3) an assessment of combining LiDAR and ground-checking to increase data accuracy in ecologically and topographically diverse landscapes, and 4) new LiDAR datasets that are hosted in a 3D WebGIS and integrated with other archaeological data to enhance data accessibility and collaborative research. © 2015 Elsevier Ltd.","3D WebGIS, Copan, data integration, Landscape Archaeology, LiDAR, Maya archaeology, Settlement patterns",0,0,1,1
10.1016/j.procs.2011.04.118,Towards a virtual research environment for international adrenal cancer research,Procedia Computer Science,2011,Conference Paper,"For many research areas, the need to collaborate across organizational and in certain cases national boundaries is essential. This is especially the case when dealing with rare diseases where a lack of data, information and/or sharing of expertise can cause delays in progressing the understanding and potential diagnosis/treatment of such diseases. Research into adrenal tumours is one such area where co-ordination of international cancer efforts is essential. The European Network for the Study of Adrenal Tumours - Structuring clinical research on adrenal cancers in adults (ENS@T-CANCER) project has recently been funded by the European Union to establish a state of the art Virtual Research Environment (VRE) supporting all aspects of international research and collaboration into the aetiology, diagnosis and establishing optimal treatment strategies for patients with adrenal cancer. It is envisaged that this VRE will comprise a portfolio of clinical databases for the different types of adrenal tumours that exist; support and integrate a seamless federation of adrenal tumour bio-banks with support for bio-sample tracking; support a wide range of -omics research into adrenal tumours and allow results to be shared amongst collaborators; offer advanced visualization services, and support several large-scale clinical trials comprising cohorts of patients with different kinds/treatments of adrenal tumours. This paper outlines the goals of the ENS@T-CANCER project and outlines the on-going implementation work. We show how security-oriented information can be collected and tracked through the VRE including supporting collection of clinical data sets and their linkage with associated bio-samples in an ethically-driven framework. © 2011 Published by Elsevier Ltd.","Adrenal tumours, Biobanks, Ethics, virtual research environments",0,0,1,1
10.1016/j.procs.2014.05.160,Flexible approach to astronomical data reduction workflows in Kepler,Procedia Computer Science,2014,Conference Paper,"The growing scale and complexity of cataloguing and analyzing of astronomical data forces scientists to look for a new technologies and tools. The workflow environments seem best suited for their needs, but in practice they proved to be too complicated for most users. Before such environments are used commonly, they have to be properly adapted for specific needs of the scientific domain. To that end, we have created a universal solution based on the Kepler workflow environment. It consists of a library of domain modules, ready-to-use workflows and additional services for sharing and running workflows. There are three access levels depending on the needs and skills of the user: 1) desktop application, 2) web application 3) on-demand Virtual Research Environment. The whole solution is set up in the context of Polish Grid Infrastructure, enabling access to its resources. For flexibility it includes interoperability mechanisms with the domain specific applications and services (including astronomical Virtual Observatory) as well as with other domain grid services. © The Authors. Published by Elsevier B.V.","Astronomy, Kepler, virtual observatory",0,0,1,1
10.1016/j.procs.2016.05.362,Running simultaneous Kepler sessions for the parallelization of parametric scans and optimization studies applied to complex workflows,Procedia Computer Science,2016,Conference Paper,"In this paper we present an approach taken to run multiple Kepler sessions at the same time. This kind of execution is one of the requirements for Integrated Tokamak Modelling platform developed by the Nuclear Fusion community within the context of EUROFusion project [2]. The platform is unique and original: it entails the development of a comprehensive and completely generic tokamak simulator including both the physics and the machine, which can be applied for any fusion device. All components are linked inside work ows. This approach allows complex coupling of various algorithms while at the same time provides consistency. Work ows are composed of Kepler and Ptolemy II elements as well as set of the native libraries written in various languages (Fortran, C, C++). In addition to that, there are Python based components that are used for visualization of results as well as for pre/post processing. At the bottom of all these components there is a database layer that may vary between software releases, and require di erent version of access libraries. The community is using shared virtual research environment to prepare and execute work ows. All these constraints make running multiple Kepler sessions really challenging. However, ability to run numerous sessions in parallel is a must - to reduce computation time and to make it possible to run released codes while working with new software at the same time. In this paper we present our approach to solve this issue and examples that show its correctness. © The Authors. Published by Elsevier B.V.","Kepler, Parallel execution, Parametric scan",0,0,1,1
10.1016/j.procs.2017.01.062,Service-oriented Architecture of Intelligent Environment for Historical Records Studies,Procedia Computer Science,2016,Conference Paper,"Nowadays, such socio-technical systems as virtual research environments are increasingly employed in the studies of textual heritage. The paper presents a modular platform based on a combination of Web services that provide tools for historical records publishing and research. A promising approach is the creation of semantic networks that encompass marked up texts of records (in this case, medieval documents preserved at Latvian State Historical Archives) and corresponding meta-information. The authors describe the prototype of a software system, which maps XML markup into ACE (Attempto Controlled English) statements; these statements can be automatically translated into OWL (Ontological Web Language), visualized as semantic networks, or queried by means of Web services of Attempto Project. This system is designed as an intelligent environment for collaborative research. © 2017 The Authors.","Attempto controlled English, digital humanities, service-oriented architecture, virtual research environments",0,0,1,1
10.1016/j.websem.2014.07.008,Lessons learnt from the deployment of a semantic virtual research environment,Journal of Web Semantics,2014,Article,"The ourSpaces Virtual Research Environment makes use of Semantic Web technologies to create a platform to support multi-disciplinary research groups. This paper introduces the main semantic components of the system: a framework to capture the provenance of the research process, a collection of services to create and visualise metadata and a policy reasoning service. We also describe different approaches to authoring and accessing metadata within the VRE. Using evidence gathered from data provided by the users of the system we discuss the lessons learnt from deployment with three case study groups. © 2014 The Authors.","Natural language, OPM, Policies, PROV-O, provenance",0,0,1,1
10.1016/j.yjsbx.2019.100006,West-Life: A Virtual Research Environment for structural biology,Journal of Structural Biology,2019,Article,"The West-Life project (https://about.west-life.eu/)is a Horizon 2020 project funded by the European Commission to provide data processing and data management services for the international community of structural biologists, and in particular to support integrative experimental approaches within the field of structural biology. It has developed enhancements to existing web services for structure solution and analysis, created new pipelines to link these services into more complex higher-level workflows, and added new data management facilities. Through this work it has striven to make the benefits of European e-Infrastructures more accessible to life-science researchers in general and structural biologists in particular. © 2019 The Author(s)","cloud computing, data management, grid computing, Structural biology, virtual research environments",0,0,1,1
10.1045/september2015-buddenbohm,Success criteria for the development and sustainable operation of virtual research environments,D-Lib Magazine,2015,Article,"In many areas of research, virtual research environments (VREs) have become an essential part of modern research processes. The providers of VREs need to respond to this growing importance with functioning and efficient processes for the development, operation and quality assurance of VREs. We have developed a life-cycle model for VREs, which focuses in particular on the success-critical points for the transition to a VRE's sustainable operation. Furthermore, we discuss a set of success criteria that enables all involved in the VRE (operators, funding bodies, users) to identify which aspects will be relevant to their specific needs prior to the creation of a new VRE. In light of the heterogeneity of VREs, this set of criteria is supplemented in individual cases by discipline-specific criteria.",Library and Information Sciences,0,0,1,1
10.1080/01930826.2012.655607,"Co-designing, Co-developing, and Co-implementing an Institutional Data Repository Service",Journal of Library Administration,2012,Article,"In January of 2011, the National Science Foundation began requiring that all proposals for research funding include data management plans. At the time of the mandate, Purdue University's library and campus information technology units had been collaborating on enhancements to the HUBzero virtual research environment. These efforts were parlayed into the development of an institutional, digital data repository and service with the support of the campus research office. In the process, local library science practices have been extended to facilitate research data curation and cyberinfrastructure on campus. Librarians are consulting on data management plans, conducting data reference and instruction, advising on data organization and description, and stewarding collections of data within an evolving library service framework. © 2012 Taylor and Francis Group, LLC.","data management plans, digital curation, digital libraries, reference",0,0,1,1
10.1080/10691316.2019.1638702,"Digital humanities, libraries, and collaborative research: New technologies for digital textual studies",College and Undergraduate Libraries,2019,Article,"How can librarians at college and undergraduate libraries contribute to digital humanities research? This study describes The Greek Key, a working prototype Virtual Research Environment (VRE) for the analysis of texts and manuscripts. This paper explains how the VRE functions through a case study of passages in Plato and the Book of Genesis. The Greek Key VRE is a collaborative, scalable, multidisciplinary project that has the potential to engage librarians in participatory strategies such as crowdsourcing. The VRE will make it possible to pursue perennial questions in innovative ways and to use new technologies to respond to questions that do not lend themselves to more traditional methods. © 2019, © 2019 The Author(s). Published with license by Taylor & Francis Group, LLC.","academic libraries, crowdsourcing, digital humanities, Genesis, Plato, text analysis, virtual research environments",0,0,1,1
10.1080/13645579.2013.774174,Making sense of self-reported socially significant data using computational methods,International Journal of Social Research Methodology,2013,Article,"The growing number of people using social media to communicate with their peers and document their personal everyday feelings and views is creating a 'data on an epic scale' that provides the opportunity for social scientists to conduct research such as ethnography, discourse and content analysis of social interactions, providing an additional insight into today's society. However, the tools and methods required to conduct such analysis are often isolated and/or proprietary. The Cardiff Online Social Media Observatory (COSMOS) provides an integrated virtual research environment for supporting the collection, analysis, and visualization of social media data, providing researchers with an innovative facility on which to conduct hypothetical experiments that lead to defensible results. This study presents a methodology for Digital Social Research and explains how the features of COSMOS aim to underpin it. © 2013 Copyright Taylor and Francis Group, LLC.","computational methods, COSMOS, empirical crisis, social media data",0,0,1,1
